"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","responses","num_errors","quiz","phase","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","screen_resolution","minimum_resolution","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","rocket_colors","planet_colors","trial","missing","drifts","drift_ix","browser_interactions","interactions"
"","","","","","two-step-trial","32","414774","0.0-8.0-0.0","","","","","","","","","[0,1]","1","1","702.2000000476837","1","[1440,900]","1","[0,1]","0","0","497.89999997615814","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","4","false","[0.381,0.303,0.418,0.736]","2","0",""
"","","","","","two-step-trial","33","418803","0.0-9.0-0.0","","","","","","","","","[2,3]","1","3","1480.8000000715256","1","[1440,900]","1","[0,1]","0","0","539","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","5","false","[0.366,0.363,0.401,0.709]","2","0",""
"","","","","","two-step-trial","34","423359","0.0-10.0-0.0","","","","","","","","","[0,1]","1","1","1749.6000000238419","1","[1440,900]","1","[0,1]","0","0","796.5999999046326","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","6","false","[0.393,0.368,0.383,0.711]","2","0",""
"","","","","","two-step-trial","35","427704","0.0-11.0-0.0","","","","","","","","","[2,3]","1","3","684.6000000238419","0","[1440,900]","1","[0,1]","1","1","1651.5","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","7","false","[0.4,0.405,0.425,0.678]","2","0",""
"","","","","","two-step-trial","36","432481","0.0-12.0-0.0","","","","","","","","","[0,1]","1","1","869.5","0","[1440,900]","1","[0,1]","1","1","1899.5","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","8","false","[0.383,0.388,0.415,0.699]","2","0",""
"","","","","","two-step-trial","37","435847","0.0-13.0-0.0","","","","","","","","","[2,3]","1","3","785.1999999284744","0","[1440,900]","1","[0,1]","0","0","569.8000000715256","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","9","false","[0.347,0.439,0.405,0.713]","2","0",""
"","","","","","two-step-trial","38","439500","0.0-14.0-0.0","","","","","","","","","[0,1]","1","1","1069.6000000238419","1","[1440,900]","1","[0,1]","0","0","576.0999999046326","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","10","false","[0.367,0.459,0.46,0.731]","2","0",""
"","","","","","two-step-trial","39","442741","0.0-15.0-0.0","","","","","","","","","[0,1]","1","1","424.2999999523163","0","[1440,900]","1","[0,1]","0","0","811.6000000238419","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","11","false","[0.397,0.451,0.461,0.701]","2","0",""
"","","","","","two-step-trial","40","446477","0.0-16.0-0.0","","","","","","","","","[0,1]","1","1","1081.6999999284744","0","[1440,900]","1","[0,1]","1","1","645.1000000238419","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","12","false","[0.357,0.426,0.459,0.707]","2","0",""
"","","","","","two-step-trial","41","451320","0.0-17.0-0.0","","","","","","","","","[0,1]","1","1","1479.1999999284744","0","[1440,900]","1","[0,1]","0","0","1354.5","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","13","false","[0.337,0.398,0.428,0.721]","2","0",""
"","","","","","two-step-trial","42","454458","0.0-18.0-0.0","","","","","","","","","[0,1]","0","0","536.7999999523163","1","[1440,900]","1","[0,1]","0","0","595.3999999761581","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","14","false","[0.283,0.408,0.384,0.719]","2","0",""
"","","","","","two-step-trial","43","457294","0.0-19.0-0.0","","","","","","","","","[0,1]","0","0","489.5","1","[1440,900]","1","[0,1]","0","0","336.5","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","15","false","[0.295,0.37,0.375,0.738]","2","0",""
"","","","","","two-step-trial","44","460382","0.0-20.0-0.0","","","","","","","","","[2,3]","1","3","979.5","0","[1440,900]","1","[0,1]","0","0","99.70000004768372","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","16","false","[0.305,0.343,0.325,0.713]","2","0",""
"","","","","","two-step-trial","45","463072","0.0-21.0-0.0","","","","","","","","","[0,1]","0","0","463.7000000476837","0","[1440,900]","1","[0,1]","0","0","216.5","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","17","false","[0.305,0.313,0.334,0.705]","2","0",""
"","","","","","two-step-trial","46","467760","0.0-22.0-0.0","","","","","","","","","[2,3]","0","2","516.7000000476837","0","[1440,900]","1","[0,1]","1","1","2167.2000000476837","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","18","false","[0.316,0.314,0.353,0.728]","2","0",""
"","","","","","two-step-trial","47","471259","0.0-23.0-0.0","","","","","","","","","[2,3]","1","3","589.6000000238419","0","[1440,900]","1","[0,1]","0","0","904.6000000238419","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","19","false","[0.317,0.335,0.368,0.745]","2","0",""
"","","","","","two-step-trial","48","474315","0.0-24.0-0.0","","","","","","","","","[0,1]","0","0","402.89999997615814","0","[1440,900]","1","[0,1]","0","0","646.6000000238419","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","20","false","[0.307,0.313,0.421,0.737]","2","0",""
"","","","","","two-step-trial","49","477797","0.0-25.0-0.0","","","","","","","","","[0,1]","0","0","750.4000000953674","1","[1440,900]","1","[0,1]","0","0","725.7999999523163","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","21","false","[0.31,0.305,0.401,0.745]","2","0",""
"","","","","","two-step-trial","50","480767","0.0-26.0-0.0","","","","","","","","","[0,1]","0","0","501.59999990463257","1","[1440,900]","1","[0,1]","0","0","464.2999999523163","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","22","false","[0.326,0.31,0.391,0.735]","2","0",""
"","","","","","two-step-trial","51","483613","0.0-27.0-0.0","","","","","","","","","[0,1]","0","0","454.8000000715256","0","[1440,900]","1","[0,1]","0","0","382.39999997615814","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","23","false","[0.331,0.302,0.379,0.741]","2","0",""
"","","","","","two-step-trial","52","486336","0.0-28.0-0.0","","","","","","","","","[2,3]","0","2","335.10000002384186","1","[1440,900]","1","[0,1]","0","0","378.6999999284744","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","24","false","[0.358,0.323,0.393,0.738]","2","0",""
"","","","","","two-step-trial","53","489361","0.0-29.0-0.0","","","","","","","","","[0,1]","0","0","454.2999999523163","0","[1440,900]","1","[0,1]","0","0","565.8999999761581","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","25","false","[0.342,0.299,0.368,0.724]","2","0",""
"","","","","","two-step-trial","54","491984","0.0-30.0-0.0","","","","","","","","","[2,3]","0","2","358.2999999523163","0","[1440,900]","1","[0,1]","1","1","256.10000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","26","false","[0.362,0.294,0.373,0.738]","2","0",""
"","","","","","two-step-trial","55","495377","0.0-31.0-0.0","","","","","","","","","[0,1]","0","0","793.2000000476837","0","[1440,900]","1","[0,1]","1","1","591.8000000715256","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","27","false","[0.332,0.286,0.389,0.683]","2","0",""
"","","","","","two-step-trial","56","499477","0.0-32.0-0.0","","","","","","","","","[2,3]","0","2","391.5","0","[1440,900]","1","[0,1]","1","1","1700.5","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","28","false","[0.34,0.303,0.383,0.689]","2","0",""
"","","","","","two-step-trial","57","502463","0.0-33.0-0.0","","","","","","","","","[2,3]","1","3","665.2999999523163","1","[1440,900]","1","[0,1]","0","0","309.5","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","29","false","[0.317,0.302,0.385,0.679]","2","0",""
"","","","","","two-step-trial","58","506057","0.0-34.0-0.0","","","","","","","","","[0,1]","0","0","1117.1000000238419","0","[1440,900]","1","[0,1]","0","0","471.1999999284744","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","30","false","[0.353,0.346,0.414,0.681]","2","0",""
"","","","","","two-step-trial","59","509224","0.0-35.0-0.0","","","","","","","","","[0,1]","1","1","424.60000002384186","0","[1440,900]","1","[0,1]","0","0","733.6000000238419","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","31","false","[0.325,0.331,0.414,0.647]","2","0",""
"","","","","","two-step-trial","60","512450","0.0-36.0-0.0","","","","","","","","","[2,3]","1","3","291","1","[1440,900]","1","[0,1]","1","1","929.5","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","32","false","[0.328,0.33,0.383,0.663]","2","0",""
"","","","","","two-step-trial","61","516273","0.0-37.0-0.0","","","","","","","","","[0,1]","0","0","1547.1999999284744","0","[1440,900]","1","[0,1]","1","1","270.2999999523163","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","33","false","[0.322,0.332,0.362,0.633]","2","0",""
"","","","","","two-step-trial","62","519187","0.0-38.0-0.0","","","","","","","","","[0,1]","1","1","681","1","[1440,900]","1","[0,1]","1","1","225","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","34","false","[0.322,0.307,0.363,0.617]","2","0",""
"","","","","","two-step-trial","63","521791","0.0-39.0-0.0","","","","","","","","","[2,3]","1","3","434.5","1","[1440,900]","1","[0,1]","1","1","164.20000004768372","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","35","false","[0.297,0.336,0.333,0.65]","2","0",""
"","","","","","two-step-trial","64","524696","0.0-40.0-0.0","","","","","","","","","[2,3]","1","3","664.5","1","[1440,900]","1","[0,1]","1","1","231.60000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","36","false","[0.326,0.343,0.331,0.633]","2","0",""
"","","","","","two-step-trial","65","527426","0.0-41.0-0.0","","","","","","","","","[2,3]","1","3","431.5","0","[1440,900]","1","[0,1]","1","1","290.5","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","37","false","[0.318,0.324,0.327,0.612]","2","0",""
"","","","","","two-step-trial","66","530116","0.0-42.0-0.0","","","","","","","","","[2,3]","1","3","427.6999999284744","0","[1440,900]","1","[0,1]","1","1","253.10000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","38","false","[0.304,0.324,0.319,0.591]","2","0",""
"","","","","","two-step-trial","67","532926","0.0-43.0-0.0","","","","","","","","","[2,3]","1","3","474.60000002384186","1","[1440,900]","1","[0,1]","1","1","326.60000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","39","false","[0.283,0.362,0.351,0.561]","2","0",""
"","","","","","two-step-trial","68","536498","0.0-44.0-0.0","","","","","","","","","[0,1]","0","0","1248.5999999046326","1","[1440,900]","1","[0,1]","1","1","313.89999997615814","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","40","false","[0.295,0.387,0.331,0.546]","2","0",""
"","","","","","two-step-trial","69","539237","0.0-45.0-0.0","","","","","","","","","[2,3]","1","3","475.8000000715256","0","[1440,900]","1","[0,1]","1","1","253.60000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","41","false","[0.293,0.385,0.33,0.584]","2","0",""
"","","","","","two-step-trial","70","542119","0.0-46.0-0.0","","","","","","","","","[0,1]","0","0","506.2999999523163","0","[1440,900]","1","[0,1]","1","1","370.5","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","42","false","[0.304,0.383,0.318,0.562]","2","0",""
"","","","","","two-step-trial","71","544959","0.0-47.0-0.0","","","","","","","","","[2,3]","1","3","393","0","[1440,900]","1","[0,1]","1","1","443.59999990463257","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","43","false","[0.318,0.398,0.315,0.576]","2","0",""
"","","","","","two-step-trial","72","548077","0.0-48.0-0.0","","","","","","","","","[0,1]","1","1","476.8000000715256","0","[1440,900]","1","[0,1]","1","1","631.5","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","44","false","[0.321,0.371,0.348,0.616]","2","0",""
"","","","","","two-step-trial","73","550836","0.0-49.0-0.0","","","","","","","","","[0,1]","1","1","273.8000000715256","1","[1440,900]","1","[0,1]","1","1","480.90000009536743","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","45","false","[0.319,0.418,0.367,0.598]","2","0",""
"","","","","","two-step-trial","74","553606","0.0-50.0-0.0","","","","","","","","","[2,3]","1","3","429.90000009536743","0","[1440,900]","1","[0,1]","1","1","331.10000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","46","false","[0.326,0.44,0.366,0.588]","2","0",""
"","","","","","two-step-trial","75","556628","0.0-51.0-0.0","","","","","","","","","[0,1]","1","1","510.7000000476837","0","[1440,900]","1","[0,1]","1","1","505.7000000476837","0","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","47","false","[0.315,0.46,0.378,0.597]","2","0",""
"","","","","","two-step-trial","76","559460","0.0-52.0-0.0","","","","","","","","","[2,3]","1","3","361.7000000476837","0","[1440,900]","1","[0,1]","1","1","464.60000002384186","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","48","false","[0.281,0.476,0.36,0.571]","2","0",""
"","","","","","two-step-trial","77","562679","0.0-53.0-0.0","","","","","","","","","[2,3]","0","2","304.60000002384186","1","[1440,900]","1","[0,1]","1","1","903.7999999523163","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","49","false","[0.254,0.439,0.383,0.579]","2","0",""
"","","","","","two-step-trial","78","565367","0.0-54.0-0.0","","","","","","","","","[2,3]","0","2","408.2999999523163","0","[1440,900]","1","[0,1]","1","1","275.2000000476837","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","50","false","[0.303,0.471,0.392,0.592]","2","0",""
"","","","","","two-step-trial","79","567893","0.0-55.0-0.0","","","","","","","","","[2,3]","1","3","261.09999990463257","1","[1440,900]","1","[0,1]","1","1","256.1999999284744","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","51","false","[0.274,0.41,0.377,0.587]","2","0",""
"","","","","","two-step-trial","80","571342","0.0-56.0-0.0","","","","","","","","","[2,3]","1","3","1015.8999999761581","1","[1440,900]","1","[0,1]","1","1","428","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","52","false","[0.29,0.413,0.363,0.572]","2","0",""
"","","","","","two-step-trial","81","574004","0.0-57.0-0.0","","","","","","","","","[2,3]","1","3","340.89999997615814","0","[1440,900]","1","[0,1]","1","1","311.8000000715256","1","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","53","false","[0.292,0.425,0.318,0.522]","2","0",""
"","","","","","two-step-trial","82","577578","0.0-58.0-0.0","","","","","","","","","[0,1]","0","0","358.40000009536743","0","[1440,900]","1","[0,1]","0","0","1207.2999999523163","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","54","false","[0.284,0.449,0.332,0.552]","2","0",""
"","","","","","two-step-trial","83","580163","0.0-59.0-0.0","","","","","","","","","[2,3]","1","3","272.60000002384186","0","[1440,900]","1","[0,1]","0","0","303.10000002384186","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","55","false","[0.253,0.41,0.344,0.579]","2","0",""
"","","","","","two-step-trial","84","583413","0.0-60.0-0.0","","","","","","","","","[2,3]","1","3","663.5","1","[1440,900]","1","[0,1]","0","0","580.7999999523163","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","56","false","[0.277,0.408,0.373,0.526]","2","0",""
"","","","","","two-step-trial","85","586117","0.0-61.0-0.0","","","","","","","","","[0,1]","1","1","393.89999997615814","1","[1440,900]","1","[0,1]","0","0","300.89999997615814","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","57","false","[0.252,0.418,0.356,0.521]","2","0",""
"","","","","","two-step-trial","86","589071","0.0-62.0-0.0","","","","","","","","","[2,3]","1","3","597.1000000238419","1","[1440,900]","1","[0,1]","0","0","347.89999997615814","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","58","false","[0.282,0.462,0.395,0.504]","2","0",""
"","","","","","two-step-trial","87","591798","0.0-63.0-0.0","","","","","","","","","[2,3]","1","3","430.5","1","[1440,900]","1","[0,1]","0","0","287.39999997615814","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","59","false","[0.297,0.475,0.39,0.498]","2","0",""
"","","","","","two-step-trial","88","594754","0.0-64.0-0.0","","","","","","","","","[0,1]","1","1","490.89999997615814","1","[1440,900]","1","[0,1]","0","0","458.3000000715256","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","60","false","[0.295,0.463,0.364,0.52]","2","0",""
"","","","","","two-step-trial","89","597712","0.0-65.0-0.0","","","","","","","","","[0,1]","1","1","647.2999999523163","1","[1440,900]","1","[0,1]","0","0","303","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","61","false","[0.295,0.433,0.355,0.543]","2","0",""
"","","","","","two-step-trial","90","600316","0.0-66.0-0.0","","","","","","","","","[2,3]","1","3","402.59999990463257","0","[1440,900]","1","[0,1]","0","0","193.40000009536743","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","62","false","[0.307,0.43,0.353,0.543]","2","0",""
"","","","","","two-step-trial","91","602899","0.0-67.0-0.0","","","","","","","","","[0,1]","1","1","438.6999999284744","1","[1440,900]","1","[0,1]","0","0","135.20000004768372","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","63","false","[0.353,0.426,0.367,0.529]","2","0",""
"","","","","","two-step-trial","92","605463","0.0-68.0-0.0","","","","","","","","","[2,3]","1","3","356.89999997615814","1","[1440,900]","1","[0,1]","0","0","202.5","0","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","64","false","[0.37,0.432,0.33,0.47]","2","0",""
"","","","","","two-step-trial","93","608201","0.0-69.0-0.0","","","","","","","","","[0,1]","1","1","442.09999990463257","1","[1440,900]","1","[0,1]","0","0","285.39999997615814","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","65","false","[0.377,0.393,0.348,0.501]","2","0",""
"","","","","","two-step-trial","94","610760","0.0-70.0-0.0","","","","","","","","","[0,1]","1","1","403.3000000715256","0","[1440,900]","1","[0,1]","0","0","146.89999997615814","1","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","66","false","[0.345,0.371,0.258,0.459]","2","0",""
