"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing","responses","num_errors","interactions"
"","","","","","two-step-trial","10","67687","0.0-11.0-0.0","","","","","[0,1]","1","1","926","1","1","[2,3]","0","2","1940","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","7","[0.65,0.473,0.346,0.344]","0","0","false","","",""
"","","","","","two-step-trial","11","72465","0.0-12.0-0.0","","","","","[0,1]","1","1","1279","1","1","[2,3]","0","2","1482","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","8","[0.637,0.456,0.371,0.318]","0","0","false","","",""
"","","","","","two-step-trial","12","78609","0.0-13.0-0.0","","","","","[0,1]","1","1","1411","1","1","[2,3]","1","3","2715","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","9","[0.637,0.443,0.354,0.311]","0","0","false","","",""
"","","","","","two-step-trial","13","83773","0.0-14.0-0.0","","","","","[0,1]","1","1","909","1","1","[2,3]","0","2","2245","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","10","[0.63,0.435,0.315,0.32]","0","0","false","","",""
"","","","","","two-step-trial","14","89872","0.0-15.0-0.0","","","","","[0,1]","1","1","817","1","1","[2,3]","1","3","3266","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","11","[0.599,0.48,0.291,0.32]","0","0","false","","",""
"","","","","","two-step-trial","15","93737","0.0-16.0-0.0","","","","","[0,1]","1","1","703","1","1","[2,3]","1","3","1147","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","12","[0.573,0.445,0.3,0.33]","0","0","false","","",""
"","","","","","two-step-trial","16","96943","0.0-17.0-0.0","","","","","[0,1]","1","1","646","1","1","[2,3]","0","2","546","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","13","[0.6,0.4,0.3,0.32]","0","0","false","","",""
"","","","","","two-step-trial","17","101023","0.0-18.0-0.0","","","","","[0,1]","1","1","752","1","1","[2,3]","0","2","1316","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","14","[0.601,0.428,0.308,0.274]","0","0","false","","",""
"","","","","","two-step-trial","18","104998","0.0-19.0-0.0","","","","","[0,1]","1","1","656","1","1","[2,3]","0","2","1307","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","15","[0.588,0.441,0.345,0.295]","0","0","false","","",""
"","","","","","two-step-trial","19","109586","0.0-20.0-0.0","","","","","[0,1]","1","1","675","1","1","[2,3]","0","2","1900","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","16","[0.641,0.463,0.39,0.301]","0","0","false","","",""
"","","","","","two-step-trial","20","113776","0.0-21.0-0.0","","","","","[0,1]","1","1","637","0","0","[0,1]","0","0","1538","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","17","[0.649,0.465,0.413,0.325]","0","0","false","","",""
"","","","","","two-step-trial","21","120105","0.0-22.0-0.0","","","","","[0,1]","1","1","2720","1","1","[2,3]","0","2","1597","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","18","[0.627,0.478,0.397,0.324]","0","0","false","","",""
"","","","","","two-step-trial","22","123368","0.0-23.0-0.0","","","","","[0,1]","1","1","751","1","1","[2,3]","1","3","498","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","19","[0.656,0.491,0.375,0.348]","0","0","false","","",""
"","","","","","two-step-trial","23","129824","0.0-24.0-0.0","","","","","[0,1]","1","1","1271","1","1","[2,3]","1","3","3170","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","20","[0.64,0.468,0.396,0.335]","0","0","false","","",""
"","","","","","two-step-trial","24","134913","0.0-25.0-0.0","","","","","[0,1]","1","1","800","1","1","[2,3]","0","2","2274","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","21","[0.633,0.467,0.352,0.33]","0","0","false","","",""
"","","","","","two-step-trial","25","138425","0.0-26.0-0.0","","","","","[0,1]","1","1","927","1","1","[2,3]","1","3","572","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","22","[0.591,0.462,0.379,0.373]","0","0","false","","",""
"","","","","","two-step-trial","26","142097","0.0-27.0-0.0","","","","","[0,1]","1","1","767","1","1","[2,3]","1","3","891","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","23","[0.612,0.436,0.44,0.331]","0","0","false","","",""
"","","","","","two-step-trial","27","146799","0.0-28.0-0.0","","","","","[0,1]","1","1","694","1","1","[2,3]","0","2","1999","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","24","[0.612,0.434,0.473,0.352]","0","0","false","","",""
"","","","","","two-step-trial","28","151214","0.0-29.0-0.0","","","","","[0,1]","1","1","761","1","1","[2,3]","0","2","1645","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","25","[0.568,0.394,0.47,0.342]","0","0","false","","",""
"","","","","","two-step-trial","29","157352","0.0-30.0-0.0","","","","","[0,1]","1","1","682","1","1","[2,3]","0","2","3441","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","26","[0.601,0.434,0.455,0.342]","0","0","false","","",""
"","","","","","two-step-trial","30","161560","0.0-31.0-0.0","","","","","[0,1]","1","1","1264","1","1","[2,3]","0","2","929","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","27","[0.539,0.464,0.435,0.334]","0","0","false","","",""
"","","","","","two-step-trial","31","165273","0.0-32.0-0.0","","","","","[0,1]","1","1","736","1","1","[2,3]","0","2","962","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","28","[0.523,0.476,0.415,0.352]","0","0","false","","",""
"","","","","","two-step-trial","32","169378","0.0-33.0-0.0","","","","","[0,1]","1","1","728","0","0","[0,1]","0","0","1366","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","29","[0.515,0.504,0.459,0.339]","0","0","false","","",""
"","","","","","two-step-trial","33","173969","0.0-34.0-0.0","","","","","[0,1]","1","1","783","1","1","[2,3]","0","2","1795","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","30","[0.491,0.488,0.491,0.323]","0","0","false","","",""
"","","","","","two-step-trial","34","177649","0.0-35.0-0.0","","","","","[0,1]","1","1","783","1","1","[2,3]","0","2","882","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","31","[0.478,0.502,0.474,0.353]","0","0","false","","",""
"","","","","","two-step-trial","35","183153","0.0-36.0-0.0","","","","","[0,1]","1","1","983","0","0","[0,1]","0","0","2506","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","32","[0.459,0.453,0.457,0.338]","0","0","false","","",""
"","","","","","two-step-trial","36","188937","0.0-37.0-0.0","","","","","[0,1]","1","1","1664","0","0","[0,1]","0","0","2106","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","33","[0.435,0.461,0.485,0.304]","0","0","false","","",""
"","","","","","two-step-trial","37","193129","0.0-38.0-0.0","","","","","[0,1]","1","1","943","0","0","[0,1]","0","0","1233","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","34","[0.425,0.445,0.448,0.302]","0","0","false","","",""
"","","","","","two-step-trial","38","197513","0.0-39.0-0.0","","","","","[0,1]","1","1","1183","1","1","[2,3]","0","2","1186","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","35","[0.398,0.417,0.401,0.285]","0","0","false","","",""
"","","","","","two-step-trial","39","201065","0.0-40.0-0.0","","","","","[0,1]","1","1","607","0","0","[0,1]","0","0","930","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","36","[0.438,0.401,0.404,0.302]","0","0","false","","",""
"","","","","","two-step-trial","40","205441","0.0-41.0-0.0","","","","","[0,1]","1","1","942","1","1","[2,3]","0","2","1417","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","37","[0.446,0.383,0.396,0.273]","0","0","false","","",""
"","","","","","two-step-trial","41","209234","0.0-42.0-0.0","","","","","[0,1]","1","1","1031","1","1","[2,3]","0","2","748","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","38","[0.473,0.425,0.406,0.259]","0","0","false","","",""
"","","","","","two-step-trial","42","212761","0.0-43.0-0.0","","","","","[0,1]","1","1","711","1","1","[2,3]","1","3","801","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","39","[0.491,0.414,0.381,0.251]","0","0","false","","",""
"","","","","","two-step-trial","43","217681","0.0-44.0-0.0","","","","","[0,1]","1","1","1495","1","1","[2,3]","0","2","1412","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","40","[0.46,0.404,0.375,0.267]","0","0","false","","",""
"","","","","","two-step-trial","44","222009","0.0-45.0-0.0","","","","","[0,1]","1","1","703","1","1","[2,3]","0","2","1611","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","41","[0.47,0.46,0.37,0.279]","0","0","false","","",""
"","","","","","two-step-trial","45","225612","0.0-46.0-0.0","","","","","[0,1]","1","1","631","0","0","[0,1]","0","0","965","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","42","[0.454,0.461,0.369,0.275]","0","0","false","","",""
"","","","","","two-step-trial","46","229889","0.0-47.0-0.0","","","","","[0,1]","1","1","1516","1","1","[2,3]","1","3","747","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","43","[0.452,0.459,0.392,0.293]","0","0","false","","",""
"","","","","","two-step-trial","47","233746","0.0-48.0-0.0","","","","","[0,1]","1","1","870","0","0","[0,1]","0","0","971","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","44","[0.439,0.428,0.412,0.329]","0","0","false","","",""
"","","","","","two-step-trial","48","237589","0.0-49.0-0.0","","","","","[0,1]","1","1","703","1","1","[2,3]","1","3","1130","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","45","[0.455,0.384,0.41,0.354]","0","0","false","","",""
"","","","","","two-step-trial","49","242410","0.0-50.0-0.0","","","","","[0,1]","1","1","1925","0","0","[0,1]","0","0","884","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","46","[0.471,0.375,0.394,0.336]","0","0","false","","",""
"","","","","","two-step-trial","50","246474","0.0-51.0-0.0","","","","","[0,1]","1","1","712","1","1","[2,3]","1","3","1339","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","47","[0.423,0.325,0.351,0.294]","0","0","false","","",""
"","","","","","two-step-trial","51","249746","0.0-52.0-0.0","","","","","[0,1]","1","1","679","1","1","[2,3]","1","3","579","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","48","[0.458,0.334,0.355,0.324]","0","0","false","","",""
"","","","","","two-step-trial","52","253202","0.0-53.0-0.0","","","","","[0,1]","1","1","695","1","1","[2,3]","0","2","746","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","49","[0.502,0.353,0.35,0.322]","0","0","false","","",""
"","","","","","two-step-trial","53","257298","0.0-54.0-0.0","","","","","[0,1]","1","1","551","1","1","[2,3]","1","3","1535","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","50","[0.464,0.368,0.367,0.351]","0","0","false","","",""
"","","","","","two-step-trial","54","261139","0.0-55.0-0.0","","","","","[0,1]","1","1","799","0","0","[0,1]","0","0","1030","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","51","[0.459,0.421,0.341,0.301]","0","0","false","","",""
"","","","","","two-step-trial","55","265810","0.0-56.0-0.0","","","","","[0,1]","1","1","703","1","1","[2,3]","1","3","1955","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","52","[0.496,0.401,0.388,0.295]","0","0","false","","",""
"","","","","","two-step-trial","56","269538","0.0-57.0-0.0","","","","","[0,1]","1","1","919","1","1","[2,3]","1","3","794","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","53","[0.476,0.391,0.373,0.273]","0","0","false","","",""
"","","","","","two-step-trial","57","275633","0.0-58.0-0.0","","","","","[0,1]","1","1","1295","0","0","[0,1]","0","0","2789","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","54","[0.452,0.379,0.383,0.272]","0","0","false","","",""
"","","","","","two-step-trial","58","279802","0.0-59.0-0.0","","","","","[0,1]","1","1","679","1","1","[2,3]","1","3","1474","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","55","[0.448,0.393,0.401,0.289]","0","0","false","","",""
"","","","","","two-step-trial","59","282986","0.0-60.0-0.0","","","","","[0,1]","1","1","656","1","1","[2,3]","1","3","515","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","56","[0.435,0.368,0.433,0.291]","0","0","false","","",""
"","","","","","two-step-trial","60","286763","0.0-61.0-0.0","","","","","[0,1]","1","1","742","1","1","[2,3]","0","2","1021","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","57","[0.441,0.373,0.443,0.285]","0","0","false","","",""
"","","","","","two-step-trial","61","290474","0.0-62.0-0.0","","","","","[0,1]","1","1","711","1","1","[2,3]","1","3","988","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","58","[0.418,0.389,0.42,0.282]","0","0","false","","",""
"","","","","","two-step-trial","62","296314","0.0-63.0-0.0","","","","","[0,1]","1","1","1078","1","1","[2,3]","1","3","2747","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","59","[0.41,0.383,0.392,0.255]","0","0","false","","",""
"","","","","","two-step-trial","63","299834","0.0-64.0-0.0","","","","","[0,1]","1","1","558","0","0","[0,1]","0","0","948","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","60","[0.426,0.384,0.354,0.267]","0","0","false","","",""
"","","","","","two-step-trial","64","303467","0.0-65.0-0.0","","","","","[0,1]","1","1","680","1","1","[2,3]","1","3","938","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","61","[0.416,0.414,0.379,0.254]","0","0","false","","",""
"","","","","","two-step-trial","65","307107","0.0-66.0-0.0","","","","","[0,1]","1","1","847","1","1","[2,3]","1","3","778","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","62","[0.353,0.414,0.383,0.26]","0","0","false","","",""
"","","","","","two-step-trial","66","310480","0.0-67.0-0.0","","","","","[0,1]","1","1","799","1","1","[2,3]","0","2","560","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","63","[0.293,0.383,0.425,0.266]","0","0","false","","",""
"","","","","","two-step-trial","67","315610","0.0-68.0-0.0","","","","","[0,1]","1","1","849","1","1","[2,3]","1","3","2267","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","64","[0.288,0.362,0.432,0.275]","0","0","false","","",""
"","","","","","two-step-trial","68","319907","0.0-69.0-0.0","","","","","[0,1]","1","1","760","1","1","[2,3]","0","2","1525","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","65","[0.297,0.363,0.457,0.29]","0","0","false","","",""
"","","","","","two-step-trial","69","323489","0.0-70.0-0.0","","","","","[0,1]","1","1","695","0","0","[0,1]","0","0","878","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","66","[0.25,0.333,0.451,0.284]","0","0","false","","",""
"","","","","","two-step-trial","70","328450","0.0-71.0-0.0","","","","","[0,1]","1","1","569","1","1","[2,3]","0","2","2379","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","67","[0.255,0.331,0.425,0.278]","0","0","false","","",""
"","","","","","two-step-trial","71","332411","0.0-72.0-0.0","","","","","[0,1]","1","1","854","1","1","[2,3]","0","2","1091","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","68","[0.281,0.326,0.434,0.261]","0","0","false","","",""
"","","","","","two-step-trial","72","336123","0.0-73.0-0.0","","","","","[0,1]","1","1","816","0","0","[0,1]","0","0","887","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","69","[0.277,0.319,0.434,0.286]","0","0","false","","",""
"","","","","","two-step-trial","73","340282","0.0-74.0-0.0","","","","","[0,1]","1","1","719","1","1","[2,3]","0","2","1428","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","70","[0.318,0.351,0.474,0.272]","0","0","false","","",""
"","","","","","two-step-trial","74","344138","0.0-75.0-0.0","","","","","[0,1]","1","1","1031","1","1","[2,3]","0","2","814","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","71","[0.306,0.331,0.46,0.274]","0","0","false","","",""
"","","","","","two-step-trial","75","349035","0.0-76.0-0.0","","","","","[0,1]","1","1","880","1","1","[2,3]","0","2","2006","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","72","[0.35,0.329,0.432,0.251]","0","0","false","","",""
"","","","","","two-step-trial","76","352139","0.0-77.0-0.0","","","","","[0,1]","1","1","144","0","0","[0,1]","0","0","946","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","73","[0.352,0.318,0.461,0.257]","0","0","false","","",""
"","","","","","two-step-trial","77","356242","0.0-78.0-0.0","","","","","[0,1]","1","1","864","1","1","[2,3]","1","3","1226","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","74","[0.374,0.315,0.514,0.262]","0","0","false","","",""
"","","","","","two-step-trial","78","359834","0.0-79.0-0.0","","","","","[0,1]","1","1","599","0","0","[0,1]","0","0","978","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","75","[0.405,0.348,0.504,0.256]","0","0","false","","",""
"","","","","","two-step-instructions","79","372574","0.0-80.0","12735","","","[{""page_index"":0,""viewing_time"":10887},{""page_index"":1,""viewing_time"":1848}]","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","80","379299","0.0-81.0-0.0","","","","","[0,1]","1","1","838","1","1","[2,3]","0","2","3878","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","76","[0.43,0.367,0.513,0.251]","0","0","false","","",""
"","","","","","two-step-trial","81","384018","0.0-82.0-0.0","","","","","[0,1]","1","1","1200","1","1","[2,3]","0","2","1505","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","77","[0.426,0.365,0.523,0.279]","0","0","false","","",""
"","","","","","two-step-trial","82","388315","0.0-83.0-0.0","","","","","[0,1]","1","1","799","1","1","[2,3]","1","3","1482","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","78","[0.411,0.377,0.525,0.29]","0","0","false","","",""
"","","","","","two-step-trial","83","392946","0.0-84.0-0.0","","","","","[0,1]","1","1","1772","0","0","[0,1]","0","0","845","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","79","[0.413,0.36,0.538,0.31]","0","0","false","","",""
"","","","","","two-step-trial","84","397092","0.0-85.0-0.0","","","","","[0,1]","1","1","968","1","1","[2,3]","0","2","1162","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","80","[0.394,0.383,0.524,0.282]","0","0","false","","",""
"","","","","","two-step-trial","85","401376","0.0-86.0-0.0","","","","","[0,1]","1","1","998","0","0","[0,1]","0","0","1275","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","81","[0.361,0.391,0.524,0.269]","0","0","false","","",""
"","","","","","two-step-trial","86","405331","0.0-87.0-0.0","","","","","[0,1]","1","1","752","0","0","[0,1]","0","0","1188","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","82","[0.354,0.377,0.535,0.274]","0","0","false","","",""
"","","","","","two-step-trial","87","408803","0.0-88.0-0.0","","","","","[0,1]","1","1","62","1","1","[2,3]","0","2","1399","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","83","[0.353,0.363,0.504,0.307]","0","0","false","","",""
"","","","","","two-step-trial","88","412979","0.0-89.0-0.0","","","","","[0,1]","1","1","1335","1","1","[2,3]","0","2","826","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","84","[0.361,0.317,0.485,0.273]","0","0","false","","",""
"","","","","","two-step-trial","89","416627","0.0-90.0-0.0","","","","","[0,1]","1","1","743","0","0","[0,1]","0","0","893","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","85","[0.295,0.332,0.47,0.26]","0","0","false","","",""
"","","","","","two-step-trial","90","420571","0.0-91.0-0.0","","","","","[0,1]","1","1","776","1","1","[2,3]","0","2","1154","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","86","[0.287,0.344,0.46,0.32]","0","0","false","","",""
"","","","","","two-step-trial","91","425020","0.0-92.0-0.0","","","","","[0,1]","1","1","1440","1","1","[2,3]","0","2","993","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","87","[0.278,0.373,0.46,0.351]","0","0","false","","",""
"","","","","","two-step-trial","92","429508","0.0-93.0-0.0","","","","","[0,1]","1","1","1248","1","1","[2,3]","0","2","1226","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","88","[0.277,0.355,0.459,0.358]","0","0","false","","",""
"","","","","","two-step-trial","93","433308","0.0-94.0-0.0","","","","","[0,1]","1","1","791","1","1","[2,3]","0","2","994","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","89","[0.264,0.395,0.47,0.338]","0","0","false","","",""
"","","","","","two-step-trial","94","437516","0.0-95.0-0.0","","","","","[0,1]","1","1","1104","1","1","[2,3]","1","3","1090","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","90","[0.258,0.389,0.495,0.348]","0","0","false","","",""
"","","","","","two-step-trial","95","441899","0.0-96.0-0.0","","","","","[0,1]","1","1","1271","1","1","[2,3]","0","2","1098","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","91","[0.325,0.363,0.524,0.356]","0","0","false","","",""
"","","","","","two-step-trial","96","446675","0.0-97.0-0.0","","","","","[0,1]","1","1","1727","0","0","[0,1]","0","0","1037","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1920,1080]","1","92","[0.29,0.354,0.524,0.361]","0","0","false","","",""
