"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","responses","num_errors","quiz","phase","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","screen_resolution","minimum_resolution","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","rocket_colors","planet_colors","trial","missing","drifts","drift_ix","browser_interactions","interactions"
"","","","","","two-step-trial","21","299769","0.0-3.0-3.0-1.0-0.5","","","","","","","","","[2,3]","1","3","582.6000000238419","1","[1680,1050]","1","[0,1]","1","1","825.5","1","1","[""#a75248"",""#486ea7""]","[""#5b7c65"",""#706081""]","0","false","","","",""
"","","","","","two-step-trial","22","303338","0.0-3.0-3.0-1.0-0.6","","","","","","","","","[0,1]","1","1","660.8000000119209","0","[1680,1050]","1","[0,1]","1","1","900.6999999880791","0","0","[""#a75248"",""#486ea7""]","[""#5b7c65"",""#706081""]","0","false","","","",""
"","","","","","two-step-trial","23","306714","0.0-3.0-3.0-1.0-0.7","","","","","","","","","[2,3]","1","3","678.5","1","[1680,1050]","1","[0,1]","1","1","689.1999999880791","1","1","[""#a75248"",""#486ea7""]","[""#5b7c65"",""#706081""]","0","false","","","",""
"","","","","","two-step-trial","24","310038","0.0-3.0-3.0-1.0-0.8","","","","","","","","","[2,3]","1","3","406.19999998807907","1","[1680,1050]","1","[0,1]","1","1","913.5","1","1","[""#a75248"",""#486ea7""]","[""#5b7c65"",""#706081""]","0","false","","","",""
"","","","","","two-step-trial","25","313521","0.0-3.0-3.0-1.0-0.9","","","","","","","","","[2,3]","1","3","820","1","[1680,1050]","1","[0,1]","1","1","655.8999999761581","1","1","[""#a75248"",""#486ea7""]","[""#5b7c65"",""#706081""]","0","false","","","",""
"","","","","","two-step-instructions","26","427761","0.0-3.0-4.0-1.0","114238.89999997616","","","[{""page_index"":0,""viewing_time"":5453.899999976158},{""page_index"":1,""viewing_time"":10008.5},{""page_index"":2,""viewing_time"":1469.8999999761581},{""page_index"":3,""viewing_time"":5928.700000047684},{""page_index"":4,""viewing_time"":49004.39999997616},{""page_index"":5,""viewing_time"":35842.30000001192},{""page_index"":6,""viewing_time"":6531}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-comprehension","27","441472","0.0-3.0-4.0-2.0","13708.699999988079","","","","[""True"",""False"",""True""]","0","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","28","454007","0.0-4.0","12532.699999988079","","","[{""page_index"":0,""viewing_time"":1917.8999999761581},{""page_index"":1,""viewing_time"":5830.800000011921},{""page_index"":2,""viewing_time"":4783.800000011921}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","29","458448","0.0-5.0-0.0","","","","","","","","","[2,3]","1","3","742.6000000238419","1","[1680,1050]","1","[0,1]","1","1","1691","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","1","false","[0.305,0.438,0.598,0.713]","3","0",""
"","","","","","two-step-trial","30","461408","0.0-6.0-0.0","","","","","","","","","[2,3]","1","3","448.10000002384186","0","[1680,1050]","1","[0,1]","1","1","506.69999998807907","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","2","false","[0.326,0.396,0.598,0.702]","3","0",""
"","","","","","two-step-trial","31","464247","0.0-7.0-0.0","","","","","","","","","[2,3]","1","3","412.4000000357628","1","[1680,1050]","1","[0,1]","1","1","420.7000000476837","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","3","false","[0.302,0.426,0.576,0.736]","3","0",""
"","","","","","two-step-trial","32","467110","0.0-8.0-0.0","","","","","","","","","[2,3]","1","3","378.9000000357628","1","[1680,1050]","1","[0,1]","1","1","480.89999997615814","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","4","false","[0.362,0.43,0.582,0.702]","3","0",""
"","","","","","two-step-trial","33","469924","0.0-9.0-0.0","","","","","","","","","[2,3]","1","3","374.89999997615814","1","[1680,1050]","1","[0,1]","1","1","429.10000002384186","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","5","false","[0.368,0.485,0.615,0.711]","3","0",""
"","","","","","two-step-trial","34","472769","0.0-10.0-0.0","","","","","","","","","[2,3]","1","3","354.39999997615814","1","[1680,1050]","1","[0,1]","1","1","487","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","6","false","[0.404,0.486,0.616,0.744]","3","0",""
"","","","","","two-step-trial","35","475723","0.0-11.0-0.0","","","","","","","","","[0,1]","1","1","493.80000001192093","0","[1680,1050]","1","[0,1]","1","1","452","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","7","false","[0.387,0.453,0.558,0.725]","3","0",""
"","","","","","two-step-trial","36","478841","0.0-12.0-0.0","","","","","","","","","[2,3]","1","3","473.5","1","[1680,1050]","1","[0,1]","1","1","638","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","8","false","[0.438,0.474,0.539,0.737]","3","0",""
"","","","","","two-step-trial","37","481830","0.0-13.0-0.0","","","","","","","","","[2,3]","1","3","514.0999999642372","1","[1680,1050]","1","[0,1]","1","1","465.7000000476837","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","9","false","[0.459,0.489,0.53,0.714]","3","0",""
"","","","","","two-step-trial","38","484733","0.0-14.0-0.0","","","","","","","","","[2,3]","1","3","478.19999998807907","1","[1680,1050]","1","[0,1]","1","1","417.69999998807907","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","10","false","[0.45,0.506,0.534,0.707]","3","0",""
"","","","","","two-step-trial","39","487780","0.0-15.0-0.0","","","","","","","","","[2,3]","1","3","582.3000000119209","1","[1680,1050]","1","[0,1]","1","1","460","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","11","false","[0.425,0.476,0.477,0.71]","3","0",""
"","","","","","two-step-trial","40","490996","0.0-16.0-0.0","","","","","","","","","[2,3]","1","3","725.6000000238419","0","[1680,1050]","1","[0,1]","1","1","483.60000002384186","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","12","false","[0.397,0.483,0.492,0.681]","3","0",""
"","","","","","two-step-trial","41","494549","0.0-17.0-0.0","","","","","","","","","[0,1]","0","0","1190.5","0","[1680,1050]","1","[0,1]","1","1","354.60000002384186","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","13","false","[0.407,0.496,0.476,0.697]","3","0",""
"","","","","","two-step-trial","42","497904","0.0-18.0-0.0","","","","","","","","","[2,3]","1","3","591.1999999880791","1","[1680,1050]","1","[0,1]","1","1","754.6999999880791","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","14","false","[0.369,0.494,0.493,0.747]","3","0",""
"","","","","","two-step-trial","43","501149","0.0-19.0-0.0","","","","","","","","","[2,3]","1","3","666.3000000119209","1","[1680,1050]","1","[0,1]","1","1","570.3999999761581","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","15","false","[0.342,0.537,0.465,0.735]","3","0",""
"","","","","","two-step-trial","44","504406","0.0-20.0-0.0","","","","","","","","","[2,3]","1","3","545.3000000119209","0","[1680,1050]","1","[0,1]","1","1","705.1999999880791","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","16","false","[0.313,0.512,0.467,0.743]","3","0",""
"","","","","","two-step-trial","45","507761","0.0-21.0-0.0","","","","","","","","","[0,1]","1","1","869.8000000119209","1","[1680,1050]","1","[0,1]","1","1","476.10000002384186","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","17","false","[0.313,0.504,0.486,0.73]","3","0",""
"","","","","","two-step-trial","46","510855","0.0-22.0-0.0","","","","","","","","","[0,1]","1","1","578.6999999880791","0","[1680,1050]","1","[0,1]","1","1","510","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","18","false","[0.334,0.526,0.501,0.707]","3","0",""
"","","","","","two-step-trial","47","513892","0.0-23.0-0.0","","","","","","","","","[2,3]","1","3","642.8999999761581","1","[1680,1050]","1","[0,1]","1","1","391.0999999642372","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","19","false","[0.312,0.543,0.473,0.695]","3","0",""
"","","","","","two-step-trial","48","517142","0.0-24.0-0.0","","","","","","","","","[0,1]","1","1","757.9000000357628","1","[1680,1050]","1","[0,1]","1","1","489.0999999642372","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","20","false","[0.304,0.536,0.482,0.668]","3","0",""
"","","","","","two-step-trial","49","520619","0.0-25.0-0.0","","","","","","","","","[2,3]","1","3","477.89999997615814","1","[1680,1050]","1","[0,1]","1","1","992","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","21","false","[0.309,0.543,0.477,0.682]","3","0",""
"","","","","","two-step-trial","50","523585","0.0-26.0-0.0","","","","","","","","","[0,1]","1","1","512.3000000119209","1","[1680,1050]","1","[0,1]","1","1","446.80000001192093","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","22","false","[0.301,0.563,0.45,0.702]","3","0",""
"","","","","","two-step-trial","51","526848","0.0-27.0-0.0","","","","","","","","","[0,1]","1","1","641.0999999642372","1","[1680,1050]","1","[0,1]","1","1","613.2999999523163","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","23","false","[0.322,0.569,0.42,0.742]","3","0",""
"","","","","","two-step-trial","52","529959","0.0-28.0-0.0","","","","","","","","","[2,3]","1","3","610.5","1","[1680,1050]","1","[0,1]","1","1","496.89999997615814","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","24","false","[0.298,0.566,0.43,0.74]","3","0",""
"","","","","","two-step-trial","53","533210","0.0-29.0-0.0","","","","","","","","","[2,3]","1","3","629.8000000119209","1","[1680,1050]","1","[0,1]","1","1","618","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","25","false","[0.293,0.552,0.394,0.669]","3","0",""
"","","","","","two-step-trial","54","536171","0.0-30.0-0.0","","","","","","","","","[2,3]","1","3","546.8000000119209","0","[1680,1050]","1","[0,1]","1","1","406.80000001192093","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","26","false","[0.285,0.566,0.393,0.625]","3","0",""
"","","","","","two-step-trial","55","539009","0.0-31.0-0.0","","","","","","","","","[0,1]","1","1","471.9000000357628","0","[1680,1050]","1","[0,1]","1","1","358.5","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","27","false","[0.303,0.511,0.422,0.685]","3","0",""
"","","","","","two-step-trial","56","541738","0.0-32.0-0.0","","","","","","","","","[2,3]","1","3","423.5","0","[1680,1050]","1","[0,1]","1","1","301.69999998807907","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","28","false","[0.301,0.517,0.418,0.733]","3","0",""
"","","","","","two-step-trial","57","544622","0.0-33.0-0.0","","","","","","","","","[2,3]","1","3","454.89999997615814","1","[1680,1050]","1","[0,1]","1","1","423.0999999642372","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","29","false","[0.345,0.508,0.373,0.733]","3","0",""
"","","","","","two-step-trial","58","547641","0.0-34.0-0.0","","","","","","","","","[0,1]","1","1","642.8999999761581","0","[1680,1050]","1","[0,1]","1","1","374.19999998807907","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","30","false","[0.33,0.509,0.425,0.737]","3","0",""
"","","","","","two-step-trial","59","550677","0.0-35.0-0.0","","","","","","","","","[2,3]","1","3","520.0999999642372","1","[1680,1050]","1","[0,1]","1","1","510.60000002384186","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","31","false","[0.33,0.475,0.428,0.706]","3","0",""
"","","","","","two-step-trial","60","553632","0.0-36.0-0.0","","","","","","","","","[2,3]","1","3","569.8000000119209","1","[1680,1050]","1","[0,1]","1","1","378.19999998807907","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","32","false","[0.332,0.492,0.442,0.701]","3","0",""
"","","","","","two-step-trial","61","556906","0.0-37.0-0.0","","","","","","","","","[2,3]","1","3","471.69999998807907","0","[1680,1050]","1","[0,1]","1","1","796.8000000119209","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","33","false","[0.306,0.461,0.388,0.724]","3","0",""
"","","","","","two-step-trial","62","559791","0.0-38.0-0.0","","","","","","","","","[2,3]","1","3","362.7999999523163","1","[1680,1050]","1","[0,1]","1","1","519.5999999642372","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","34","false","[0.335,0.445,0.418,0.721]","3","0",""
"","","","","","two-step-trial","63","563489","0.0-39.0-0.0","","","","","","","","","[2,3]","1","3","956.8000000119209","1","[1680,1050]","1","[0,1]","1","1","737","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","35","false","[0.342,0.479,0.439,0.713]","3","0",""
"","","","","","two-step-trial","64","566612","0.0-40.0-0.0","","","","","","","","","[2,3]","1","3","324.30000001192093","1","[1680,1050]","1","[0,1]","1","1","789.8999999761581","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","36","false","[0.323,0.462,0.51,0.711]","3","0",""
"","","","","","two-step-trial","65","569889","0.0-41.0-0.0","","","","","","","","","[0,1]","1","1","515.5999999642372","0","[1680,1050]","1","[0,1]","1","1","753.1999999880791","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","37","false","[0.323,0.441,0.493,0.674]","3","0",""
"","","","","","two-step-trial","66","573032","0.0-42.0-0.0","","","","","","","","","[2,3]","1","3","573.0999999642372","1","[1680,1050]","1","[0,1]","1","1","560.8999999761581","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","38","false","[0.361,0.419,0.482,0.648]","3","0",""
"","","","","","two-step-trial","67","576143","0.0-43.0-0.0","","","","","","","","","[2,3]","1","3","698.6999999880791","1","[1680,1050]","1","[0,1]","1","1","408.60000002384186","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","39","false","[0.386,0.389,0.441,0.619]","3","0",""
"","","","","","two-step-trial","68","579483","0.0-44.0-0.0","","","","","","","","","[2,3]","1","3","633","0","[1680,1050]","1","[0,1]","1","1","701.8999999761581","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","40","false","[0.384,0.374,0.431,0.605]","3","0",""
"","","","","","two-step-trial","69","582576","0.0-45.0-0.0","","","","","","","","","[2,3]","1","3","416.30000001192093","1","[1680,1050]","1","[0,1]","1","1","671.2000000476837","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","41","false","[0.382,0.413,0.442,0.617]","3","0",""
"","","","","","two-step-trial","70","594122","0.0-46.0-0.0","","","","","","","","","[0,1]","1","1","1131","0","[1680,1050]","1","[0,1]","1","1","8408.300000011921","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","42","false","[0.398,0.39,0.424,0.641]","3","0",""
"","","","","","two-step-trial","71","597015","0.0-47.0-0.0","","","","","","","","","[2,3]","1","3","453.19999998807907","1","[1680,1050]","1","[0,1]","1","1","431.5","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","43","false","[0.37,0.404,0.412,0.63]","3","0",""
"","","","","","two-step-trial","72","602702","0.0-48.0-0.0","","","","","","","","","[2,3]","1","3","413.5","0","[1680,1050]","1","[0,1]","1","1","3267.5","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","44","false","[0.417,0.444,0.403,0.613]","3","0",""
"","","","","","two-step-trial","73","605534","0.0-49.0-0.0","","","","","","","","","[2,3]","1","3","414.5","1","[1680,1050]","1","[0,1]","1","1","410.80000001192093","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","45","false","[0.439,0.427,0.37,0.612]","3","0",""
"","","","","","two-step-trial","74","609052","0.0-50.0-0.0","","","","","","","","","[2,3]","1","3","393.69999998807907","0","[1680,1050]","1","[0,1]","1","1","1119.300000011921","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","46","false","[0.459,0.416,0.369,0.621]","3","0",""
"","","","","","two-step-trial","75","611966","0.0-51.0-0.0","","","","","","","","","[2,3]","1","3","391.39999997615814","0","[1680,1050]","1","[0,1]","1","1","514.6999999880791","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","47","false","[0.475,0.425,0.384,0.6]","3","0",""
"","","","","","two-step-trial","76","614927","0.0-52.0-0.0","","","","","","","","","[2,3]","1","3","368.10000002384186","0","[1680,1050]","1","[0,1]","1","1","583.6000000238419","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","48","false","[0.438,0.4,0.412,0.606]","3","0",""
"","","","","","two-step-trial","77","618067","0.0-53.0-0.0","","","","","","","","","[2,3]","0","2","492.9000000357628","0","[1680,1050]","1","[0,1]","1","1","640.6000000238419","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","49","false","[0.47,0.408,0.421,0.598]","3","0",""
"","","","","","two-step-trial","78","622122","0.0-54.0-0.0","","","","","","","","","[0,1]","1","1","1527.6000000238419","0","[1680,1050]","1","[0,1]","1","1","517.9000000357628","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","50","false","[0.41,0.42,0.42,0.6]","3","0",""
"","","","","","two-step-trial","79","625128","0.0-55.0-0.0","","","","","","","","","[2,3]","0","2","550","1","[1680,1050]","1","[0,1]","1","1","447.2999999523163","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","51","false","[0.412,0.415,0.461,0.564]","3","0",""
"","","","","","two-step-trial","80","628220","0.0-56.0-0.0","","","","","","","","","[2,3]","0","2","465.0999999642372","0","[1680,1050]","1","[0,1]","1","1","622","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","52","false","[0.424,0.4,0.482,0.568]","3","0",""
"","","","","","two-step-trial","81","631133","0.0-57.0-0.0","","","","","","","","","[2,3]","0","2","407.7999999523163","1","[1680,1050]","1","[0,1]","1","1","496.5","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","53","false","[0.449,0.35,0.448,0.582]","3","0",""
"","","","","","two-step-trial","82","634414","0.0-58.0-0.0","","","","","","","","","[2,3]","0","2","569.8999999761581","0","[1680,1050]","1","[0,1]","1","1","703.8000000119209","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","54","false","[0.409,0.381,0.436,0.573]","3","0",""
"","","","","","two-step-trial","83","637334","0.0-59.0-0.0","","","","","","","","","[2,3]","0","2","408.80000001192093","1","[1680,1050]","1","[0,1]","1","1","503.69999998807907","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","55","false","[0.408,0.407,0.428,0.609]","3","0",""
"","","","","","two-step-trial","84","641107","0.0-60.0-0.0","","","","","","","","","[0,1]","0","0","1299.4000000357628","0","[1680,1050]","1","[0,1]","0","0","469.39999997615814","1","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","56","false","[0.417,0.354,0.381,0.598]","3","0",""
"","","","","","two-step-trial","85","644480","0.0-61.0-0.0","","","","","","","","","[2,3]","1","3","789.3999999761581","1","[1680,1050]","1","[0,1]","1","1","578","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","57","false","[0.462,0.35,0.396,0.55]","3","0",""
"","","","","","two-step-trial","86","647653","0.0-62.0-0.0","","","","","","","","","[2,3]","0","2","748.8000000119209","0","[1680,1050]","1","[0,1]","1","1","418.10000002384186","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","58","false","[0.474,0.332,0.382,0.55]","3","0",""
"","","","","","two-step-trial","87","651910","0.0-63.0-0.0","","","","","","","","","[0,1]","1","1","1804.6000000238419","0","[1680,1050]","1","[0,1]","1","1","446.60000002384186","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","59","false","[0.462,0.326,0.376,0.559]","3","0",""
"","","","","","two-step-trial","88","655846","0.0-64.0-0.0","","","","","","","","","[0,1]","0","0","1216.6000000238419","0","[1680,1050]","1","[0,1]","1","1","714.6999999880791","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","60","false","[0.432,0.348,0.372,0.56]","3","0",""
"","","","","","two-step-trial","89","659515","0.0-65.0-0.0","","","","","","","","","[2,3]","0","2","1199.300000011921","0","[1680,1050]","1","[0,1]","1","1","466.7000000476837","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","61","false","[0.43,0.371,0.389,0.587]","3","0",""
"","","","","","two-step-trial","90","663189","0.0-66.0-0.0","","","","","","","","","[0,1]","1","1","984.8000000119209","0","[1680,1050]","1","[0,1]","1","1","682.0999999642372","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","62","false","[0.426,0.371,0.382,0.585]","3","0",""
"","","","","","two-step-trial","91","666231","0.0-67.0-0.0","","","","","","","","","[2,3]","1","3","544.1999999880791","1","[1680,1050]","1","[0,1]","1","1","489.0999999642372","1","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","63","false","[0.431,0.358,0.396,0.59]","3","0",""
"","","","","","two-step-trial","92","670161","0.0-68.0-0.0","","","","","","","","","[0,1]","1","1","1165.6000000238419","0","[1680,1050]","1","[0,1]","1","1","755.1000000238419","0","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","64","false","[0.392,0.299,0.415,0.581]","3","0",""
