"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing","responses","num_errors","interactions"
"","","","","","two-step-trial","70","266952","0.0-70.0-0.0","","","","","[0,1]","1","1","536.8999999761581","1","1","[2,3]","1","3","774.6000000238419","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","66","[0.345,0.371,0.258,0.459]","2","0","false","","",""
"","","","","","two-step-trial","71","270037","0.0-71.0-0.0","","","","","[0,1]","1","1","281.89999997615814","0","0","[0,1]","0","0","786.2000000476837","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","67","[0.332,0.355,0.256,0.426]","2","0","false","","",""
"","","","","","two-step-trial","72","275205","0.0-72.0-0.0","","","","","[0,1]","1","1","450.7999999523163","0","0","[0,1]","0","0","2687.0999999046326","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","68","[0.331,0.398,0.311,0.426]","2","0","false","","",""
"","","","","","two-step-trial","73","280389","0.0-73.0-0.0","","","","","[0,1]","1","1","312.8000000715256","1","1","[2,3]","1","3","2827.7000000476837","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","69","[0.325,0.426,0.326,0.384]","2","0","false","","",""
"","","","","","two-step-trial","74","284369","0.0-74.0-0.0","","","","","[0,1]","1","1","646.8999999761581","0","0","[0,1]","0","0","1304.2000000476837","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","70","[0.293,0.475,0.305,0.375]","2","0","false","","",""
"","","","","","two-step-trial","75","287519","0.0-75.0-0.0","","","","","[0,1]","1","1","289.5","1","1","[2,3]","1","3","828.8999999761581","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","71","[0.268,0.51,0.303,0.365]","2","0","false","","",""
"","","","","","two-step-trial","76","290126","0.0-76.0-0.0","","","","","[0,1]","1","1","248.89999997615814","1","1","[2,3]","1","3","328.89999997615814","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","72","[0.294,0.507,0.326,0.359]","2","0","false","","",""
"","","","","","two-step-trial","77","292902","0.0-77.0-0.0","","","","","[0,1]","1","1","312.09999990463257","1","1","[2,3]","1","3","437.89999997615814","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","73","[0.296,0.541,0.313,0.367]","2","0","false","","",""
"","","","","","two-step-trial","78","295634","0.0-78.0-0.0","","","","","[0,1]","1","1","414.39999997615814","1","1","[2,3]","1","3","291.2000000476837","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","74","[0.282,0.491,0.339,0.374]","2","0","false","","",""
"","","","","","two-step-trial","79","298203","0.0-79.0-0.0","","","","","[0,1]","1","1","254.10000002384186","1","1","[2,3]","1","3","287.89999997615814","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","75","[0.336,0.513,0.333,0.367]","2","0","false","","",""
"","","","","","two-step-instructions","80","301278","0.0-80.0","3064.8000000715256","","","[{""page_index"":0,""viewing_time"":278.90000009536743},{""page_index"":1,""viewing_time"":2785.0999999046326}]","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","81","306033","0.0-81.0-0.0","","","","","[0,1]","0","0","1673.2999999523163","1","0","[0,1]","0","0","1053.5","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","76","[0.344,0.538,0.274,0.339]","2","0","false","","",""
"","","","","","two-step-trial","82","308942","0.0-82.0-0.0","","","","","[0,1]","0","0","146.60000002384186","0","1","[2,3]","1","3","736.8000000715256","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","77","[0.322,0.54,0.262,0.343]","2","0","false","","",""
"","","","","","two-step-trial","83","312895","0.0-83.0-0.0","","","","","[0,1]","1","1","98","0","0","[0,1]","0","0","1839.6000000238419","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","78","[0.351,0.561,0.265,0.342]","2","0","false","","",""
"","","","","","two-step-trial","84","316543","0.0-84.0-0.0","","","","","[0,1]","1","1","685.2999999523163","1","1","[2,3]","1","3","937.5","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","79","[0.335,0.543,0.286,0.35]","2","0","false","","",""
"","","","","","two-step-trial","85","320692","0.0-85.0-0.0","","","","","[0,1]","1","1","1020.8999999761581","1","1","[2,3]","1","3","1103.8999999761581","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","80","[0.328,0.536,0.289,0.405]","2","0","false","","",""
"","","","","","two-step-trial","86","324859","0.0-86.0-0.0","","","","","[0,1]","1","1","1661.9000000953674","0","0","[0,1]","1","1","457.7999999523163","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","81","[0.286,0.534,0.265,0.391]","2","0","false","","",""
"","","","","","two-step-trial","87","327707","0.0-87.0-0.0","","","","","[0,1]","1","1","403.5","1","1","[2,3]","1","3","411.60000002384186","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","82","[0.307,0.553,0.256,0.373]","2","0","false","","",""
"","","","","","two-step-trial","88","330148","0.0-88.0-0.0","","","","","[0,1]","1","1","0.30000007152557373","1","1","[2,3]","1","3","413.59999990463257","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","83","[0.306,0.564,0.273,0.38]","2","0","false","","",""
"","","","","","two-step-trial","89","332410","0.0-89.0-0.0","","","","","[0,1]","1","1","0.3999999761581421","0","0","[0,1]","1","1","237.69999992847443","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","84","[0.263,0.564,0.275,0.397]","2","0","false","","",""
"","","","","","two-step-trial","90","335458","0.0-90.0-0.0","","","","","[0,1]","1","1","568.0999999046326","1","1","[2,3]","1","3","455","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","85","[0.295,0.592,0.3,0.406]","2","0","false","","",""
"","","","","","two-step-trial","91","338755","0.0-91.0-0.0","","","","","[0,1]","1","1","206.89999997615814","1","1","[2,3]","1","3","1058.3000000715256","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1536,864]","1","86","[0.266,0.571,0.324,0.417]","2","0","false","","",""
