"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing","responses","num_errors","interactions"
"","","","","","two-step-trial","14","55382","0.0-15.0-0.0","","","","","[0,1]","1","1","248.30000001192093","1","1","[2,3]","0","2","349.30000001192093","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","11","[0.599,0.48,0.291,0.32]","0","0","false","","",""
"","","","","","two-step-trial","15","57861","0.0-16.0-0.0","","","","","[0,1]","1","1","110.20000000298023","1","1","[2,3]","0","2","365.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","12","[0.573,0.445,0.3,0.33]","0","0","false","","",""
"","","","","","two-step-trial","16","60661","0.0-17.0-0.0","","","","","[0,1]","1","1","189.69999998807907","1","1","[2,3]","1","3","603.5","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","13","[0.6,0.4,0.3,0.32]","0","0","false","","",""
"","","","","","two-step-trial","17","63279","0.0-18.0-0.0","","","","","[0,1]","1","1","188","1","1","[2,3]","1","3","423.5","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","14","[0.601,0.428,0.308,0.274]","0","0","false","","",""
"","","","","","two-step-trial","18","66619","0.0-19.0-0.0","","","","","[0,1]","1","1","203.69999998807907","0","0","[0,1]","0","0","1132.4000000059605","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","15","[0.588,0.441,0.345,0.295]","0","0","false","","",""
"","","","","","two-step-trial","19","70114","0.0-20.0-0.0","","","","","[0,1]","1","1","267.20000000298023","0","0","[0,1]","1","1","1223.199999988079","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","16","[0.641,0.463,0.39,0.301]","0","0","false","","",""
"","","","","","two-step-trial","20","72973","0.0-21.0-0.0","","","","","[0,1]","1","1","210.6000000089407","1","1","[2,3]","1","3","643.8999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","17","[0.649,0.465,0.413,0.325]","0","0","false","","",""
"","","","","","two-step-trial","21","75931","0.0-22.0-0.0","","","","","[0,1]","1","1","290.5","0","0","[0,1]","0","0","665.7999999970198","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","18","[0.627,0.478,0.397,0.324]","0","0","false","","",""
"","","","","","two-step-trial","22","78512","0.0-23.0-0.0","","","","","[0,1]","1","1","265.5","0","0","[0,1]","1","1","310","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","19","[0.656,0.491,0.375,0.348]","0","0","false","","",""
"","","","","","two-step-trial","23","81197","0.0-24.0-0.0","","","","","[0,1]","1","1","202.79999999701977","0","0","[0,1]","1","1","477.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","20","[0.64,0.468,0.396,0.335]","0","0","false","","",""
"","","","","","two-step-trial","24","84732","0.0-25.0-0.0","","","","","[0,1]","1","1","234.70000000298023","1","1","[2,3]","1","3","1293.5","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","21","[0.633,0.467,0.352,0.33]","0","0","false","","",""
"","","","","","two-step-trial","25","87390","0.0-26.0-0.0","","","","","[0,1]","1","1","245.70000000298023","0","0","[0,1]","0","0","403.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","22","[0.591,0.462,0.379,0.373]","0","0","false","","",""
"","","","","","two-step-trial","26","90295","0.0-27.0-0.0","","","","","[0,1]","1","1","171.29999999701977","1","1","[2,3]","1","3","726.5999999940395","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","23","[0.612,0.436,0.44,0.331]","0","0","false","","",""
"","","","","","two-step-trial","27","93866","0.0-28.0-0.0","","","","","[0,1]","1","1","214.29999999701977","0","0","[0,1]","0","0","1349.5","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","24","[0.612,0.434,0.473,0.352]","0","0","false","","",""
"","","","","","two-step-trial","28","97000","0.0-29.0-0.0","","","","","[0,1]","0","0","249","1","0","[0,1]","0","0","878.2999999970198","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","25","[0.568,0.394,0.47,0.342]","0","0","false","","",""
"","","","","","two-step-trial","29","99639","0.0-30.0-0.0","","","","","[0,1]","0","0","226.20000000298023","0","1","[2,3]","1","3","405.29999999701977","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","26","[0.601,0.434,0.455,0.342]","0","0","false","","",""
"","","","","","two-step-trial","30","103106","0.0-31.0-0.0","","","","","[0,1]","0","0","214.3999999910593","1","0","[0,1]","1","1","1246.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","27","[0.539,0.464,0.435,0.334]","0","0","false","","",""
"","","","","","two-step-trial","31","106282","0.0-32.0-0.0","","","","","[0,1]","0","0","271.29999999701977","0","1","[2,3]","1","3","897.2999999970198","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","28","[0.523,0.476,0.415,0.352]","0","0","false","","",""
"","","","","","two-step-trial","32","109156","0.0-33.0-0.0","","","","","[0,1]","0","0","278.80000001192093","1","0","[0,1]","0","0","590.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","29","[0.515,0.504,0.459,0.339]","0","0","false","","",""
"","","","","","two-step-trial","33","111937","0.0-34.0-0.0","","","","","[0,1]","0","0","295.29999999701977","1","0","[0,1]","0","0","480.20000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","30","[0.491,0.488,0.491,0.323]","0","0","false","","",""
"","","","","","two-step-trial","34","114634","0.0-35.0-0.0","","","","","[0,1]","0","0","338.5","1","0","[0,1]","1","1","350.70000000298023","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","31","[0.478,0.502,0.474,0.353]","0","0","false","","",""
"","","","","","two-step-trial","35","118137","0.0-36.0-0.0","","","","","[0,1]","0","0","287.80000001192093","0","1","[2,3]","1","3","1212.800000011921","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","32","[0.459,0.453,0.457,0.338]","0","0","false","","",""
"","","","","","two-step-trial","36","120799","0.0-37.0-0.0","","","","","[0,1]","0","0","222.3999999910593","0","1","[2,3]","1","3","432.3999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","33","[0.435,0.461,0.485,0.304]","0","0","false","","",""
"","","","","","two-step-trial","37","123800","0.0-38.0-0.0","","","","","[0,1]","0","0","201.20000000298023","1","0","[0,1]","1","1","793.8999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","34","[0.425,0.445,0.448,0.302]","0","0","false","","",""
"","","","","","two-step-trial","38","126549","0.0-39.0-0.0","","","","","[0,1]","0","0","225.70000000298023","0","1","[2,3]","1","3","514.3999999910593","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","35","[0.398,0.417,0.401,0.285]","0","0","false","","",""
"","","","","","two-step-trial","39","129261","0.0-40.0-0.0","","","","","[0,1]","0","0","13.799999997019768","1","0","[0,1]","1","1","695.0999999940395","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","36","[0.438,0.401,0.404,0.302]","0","0","false","","",""
"","","","","","two-step-trial","40","131651","0.0-41.0-0.0","","","","","[0,1]","0","0","43.29999999701977","0","1","[2,3]","1","3","334.79999999701977","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","37","[0.446,0.383,0.396,0.273]","0","0","false","","",""
"","","","","","two-step-trial","41","134245","0.0-42.0-0.0","","","","","[0,1]","0","0","67.19999998807907","1","0","[0,1]","1","1","524.7000000029802","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","38","[0.473,0.425,0.406,0.259]","0","0","false","","",""
"","","","","","two-step-trial","42","136820","0.0-43.0-0.0","","","","","[0,1]","0","0","227.5","0","1","[2,3]","1","3","341.70000000298023","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","39","[0.491,0.414,0.381,0.251]","0","0","false","","",""
"","","","","","two-step-trial","43","139159","0.0-44.0-0.0","","","","","[0,1]","0","0","31.700000002980232","0","1","[2,3]","1","3","304.1000000089407","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","40","[0.46,0.404,0.375,0.267]","0","0","false","","",""
"","","","","","two-step-trial","44","142017","0.0-45.0-0.0","","","","","[0,1]","0","0","221.79999999701977","1","0","[0,1]","1","1","629.5999999940395","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","41","[0.47,0.46,0.37,0.279]","0","0","false","","",""
"","","","","","two-step-trial","45","144526","0.0-46.0-0.0","","","","","[0,1]","0","0","69.59999999403954","1","0","[0,1]","1","1","432.5","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","42","[0.454,0.461,0.369,0.275]","0","0","false","","",""
"","","","","","two-step-trial","46","147135","0.0-47.0-0.0","","","","","[0,1]","0","0","283.1000000089407","1","0","[0,1]","1","1","319.70000000298023","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","43","[0.452,0.459,0.392,0.293]","0","0","false","","",""
"","","","","","two-step-trial","47","149688","0.0-48.0-0.0","","","","","[0,1]","0","0","263.1000000089407","1","0","[0,1]","1","1","286.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","44","[0.439,0.428,0.412,0.329]","0","0","false","","",""
"","","","","","two-step-trial","48","152241","0.0-49.0-0.0","","","","","[0,1]","0","0","254.3999999910593","1","0","[0,1]","1","1","295.09999999403954","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","45","[0.455,0.384,0.41,0.354]","0","0","false","","",""
"","","","","","two-step-trial","49","154612","0.0-50.0-0.0","","","","","[0,1]","0","0","75.5","1","0","[0,1]","0","0","289.40000000596046","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","46","[0.471,0.375,0.394,0.336]","0","0","false","","",""
"","","","","","two-step-trial","50","157145","0.0-51.0-0.0","","","","","[0,1]","0","0","219.79999999701977","1","0","[0,1]","1","1","310.59999999403954","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","47","[0.423,0.325,0.351,0.294]","0","0","false","","",""
"","","","","","two-step-trial","51","159674","0.0-52.0-0.0","","","","","[0,1]","0","0","228.20000000298023","1","0","[0,1]","0","0","292.20000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","48","[0.458,0.334,0.355,0.324]","0","0","false","","",""
"","","","","","two-step-trial","52","162220","0.0-53.0-0.0","","","","","[0,1]","0","0","245.09999999403954","1","0","[0,1]","1","1","295.79999999701977","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","49","[0.502,0.353,0.35,0.322]","0","0","false","","",""
"","","","","","two-step-trial","53","164831","0.0-54.0-0.0","","","","","[0,1]","0","0","260.29999999701977","0","1","[2,3]","1","3","343.29999999701977","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","50","[0.464,0.368,0.367,0.351]","0","0","false","","",""
"","","","","","two-step-trial","54","167390","0.0-55.0-0.0","","","","","[0,1]","0","0","265.70000000298023","1","0","[0,1]","0","0","285.29999999701977","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","51","[0.459,0.421,0.341,0.301]","0","0","false","","",""
"","","","","","two-step-trial","55","170161","0.0-56.0-0.0","","","","","[0,1]","0","0","354.79999999701977","1","0","[0,1]","0","0","413.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","52","[0.496,0.401,0.388,0.295]","0","0","false","","",""
"","","","","","two-step-trial","56","172753","0.0-57.0-0.0","","","","","[0,1]","0","0","258.29999999701977","1","0","[0,1]","1","1","323.90000000596046","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","53","[0.476,0.391,0.373,0.273]","0","0","false","","",""
"","","","","","two-step-trial","57","175262","0.0-58.0-0.0","","","","","[0,1]","0","0","187","1","0","[0,1]","0","0","319","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","54","[0.452,0.379,0.383,0.272]","0","0","false","","",""
"","","","","","two-step-trial","58","177622","0.0-59.0-0.0","","","","","[0,1]","0","0","75.80000001192093","1","0","[0,1]","1","1","276.90000000596046","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","55","[0.448,0.393,0.401,0.289]","0","0","false","","",""
"","","","","","two-step-trial","59","180147","0.0-60.0-0.0","","","","","[0,1]","0","0","240.59999999403954","0","1","[2,3]","0","2","282.5","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","56","[0.435,0.368,0.433,0.291]","0","0","false","","",""
"","","","","","two-step-trial","60","182828","0.0-61.0-0.0","","","","","[0,1]","0","0","281.3999999910593","0","1","[2,3]","1","3","393.3999999910593","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","57","[0.441,0.373,0.443,0.285]","0","0","false","","",""
"","","","","","two-step-trial","61","185927","0.0-62.0-0.0","","","","","[0,1]","0","0","199.40000000596046","1","0","[0,1]","1","1","892.3999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","58","[0.418,0.389,0.42,0.282]","0","0","false","","",""
"","","","","","two-step-trial","62","188674","0.0-63.0-0.0","","","","","[0,1]","1","1","166.69999998807907","1","1","[2,3]","1","3","578.5999999940395","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","59","[0.41,0.383,0.392,0.255]","0","0","false","","",""
"","","","","","two-step-trial","63","191425","0.0-64.0-0.0","","","","","[0,1]","1","1","454.09999999403954","1","1","[2,3]","1","3","291.70000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","60","[0.426,0.384,0.354,0.267]","0","0","false","","",""
"","","","","","two-step-trial","64","194183","0.0-65.0-0.0","","","","","[0,1]","1","1","278.5","1","1","[2,3]","1","3","472.8999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","61","[0.416,0.414,0.379,0.254]","0","0","false","","",""
"","","","","","two-step-trial","65","196827","0.0-66.0-0.0","","","","","[0,1]","1","1","167.09999999403954","1","1","[2,3]","0","2","472.90000000596046","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","62","[0.353,0.414,0.383,0.26]","0","0","false","","",""
"","","","","","two-step-trial","66","199563","0.0-67.0-0.0","","","","","[0,1]","0","0","486","1","0","[0,1]","1","1","243","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","63","[0.293,0.383,0.425,0.266]","0","0","false","","",""
"","","","","","two-step-trial","67","202516","0.0-68.0-0.0","","","","","[0,1]","1","1","243.29999999701977","1","1","[2,3]","0","2","704.3000000119209","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","64","[0.288,0.362,0.432,0.275]","0","0","false","","",""
"","","","","","two-step-trial","68","204832","0.0-69.0-0.0","","","","","[0,1]","0","0","13.700000002980232","1","0","[0,1]","1","1","295.5","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","65","[0.297,0.363,0.457,0.29]","0","0","false","","",""
"","","","","","two-step-trial","69","207357","0.0-70.0-0.0","","","","","[0,1]","0","0","197.09999999403954","1","0","[0,1]","1","1","319.3999999910593","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","66","[0.25,0.333,0.451,0.284]","0","0","false","","",""
"","","","","","two-step-trial","70","210695","0.0-71.0-0.0","","","","","[0,1]","0","0","250.20000000298023","0","1","[2,3]","0","2","1082.7000000029802","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","67","[0.255,0.331,0.425,0.278]","0","0","false","","",""
"","","","","","two-step-trial","71","213208","0.0-72.0-0.0","","","","","[0,1]","0","0","231.3999999910593","1","0","[0,1]","1","1","278.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","68","[0.281,0.326,0.434,0.261]","0","0","false","","",""
"","","","","","two-step-trial","72","215647","0.0-73.0-0.0","","","","","[0,1]","0","0","149.5","1","0","[0,1]","1","1","287.09999999403954","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","69","[0.277,0.319,0.434,0.286]","0","0","false","","",""
"","","","","","two-step-trial","73","218152","0.0-74.0-0.0","","","","","[0,1]","0","0","213.70000000298023","1","0","[0,1]","1","1","288.29999999701977","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","70","[0.318,0.351,0.474,0.272]","0","0","false","","",""
"","","","","","two-step-trial","74","220443","0.0-75.0-0.0","","","","","[0,1]","0","0","1.8999999910593033","0","1","[2,3]","1","3","285.09999999403954","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","71","[0.306,0.331,0.46,0.274]","0","0","false","","",""
"","","","","","two-step-trial","75","222868","0.0-76.0-0.0","","","","","[0,1]","0","0","149","0","1","[2,3]","0","2","268.8999999910593","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","72","[0.35,0.329,0.432,0.251]","0","0","false","","",""
"","","","","","two-step-trial","76","225388","0.0-77.0-0.0","","","","","[0,1]","0","0","251.80000001192093","1","0","[0,1]","1","1","262.20000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","73","[0.352,0.318,0.461,0.257]","0","0","false","","",""
"","","","","","two-step-trial","77","228131","0.0-78.0-0.0","","","","","[0,1]","0","0","201.20000000298023","1","0","[0,1]","0","0","507","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","74","[0.374,0.315,0.514,0.262]","0","0","false","","",""
"","","","","","two-step-trial","78","230475","0.0-79.0-0.0","","","","","[0,1]","0","0","110.8999999910593","1","0","[0,1]","1","1","226.40000000596046","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","75","[0.405,0.348,0.504,0.256]","0","0","false","","",""
"","","","","","two-step-instructions","79","232971","0.0-80.0","2494.9000000059605","","","[{""page_index"":0,""viewing_time"":1542.7999999970198},{""page_index"":1,""viewing_time"":952}]","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","80","236005","0.0-81.0-0.0","","","","","[0,1]","1","1","528.0999999940395","0","0","[0,1]","1","1","497.29999999701977","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","76","[0.43,0.367,0.513,0.251]","0","0","false","","",""
"","","","","","two-step-trial","81","238698","0.0-82.0-0.0","","","","","[0,1]","1","1","247.70000000298023","0","0","[0,1]","1","1","440.1000000089407","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","77","[0.426,0.365,0.523,0.279]","0","0","false","","",""
"","","","","","two-step-trial","82","241275","0.0-83.0-0.0","","","","","[0,1]","1","1","257.09999999403954","0","0","[0,1]","0","0","313.20000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","78","[0.411,0.377,0.525,0.29]","0","0","false","","",""
"","","","","","two-step-trial","83","244335","0.0-84.0-0.0","","","","","[0,1]","0","0","241.90000000596046","1","0","[0,1]","1","1","811.8000000119209","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","79","[0.413,0.36,0.538,0.31]","0","0","false","","",""
"","","","","","two-step-trial","84","247052","0.0-85.0-0.0","","","","","[0,1]","0","0","249.5","0","1","[2,3]","1","3","458.3999999910593","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","80","[0.394,0.383,0.524,0.282]","0","0","false","","",""
"","","","","","two-step-trial","85","249634","0.0-86.0-0.0","","","","","[0,1]","0","0","193.79999999701977","0","1","[2,3]","1","3","381.80000001192093","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","81","[0.361,0.391,0.524,0.269]","0","0","false","","",""
"","","","","","two-step-trial","86","252273","0.0-87.0-0.0","","","","","[0,1]","0","0","270.5","1","0","[0,1]","1","1","363.19999998807907","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","82","[0.354,0.377,0.535,0.274]","0","0","false","","",""
"","","","","","two-step-trial","87","254933","0.0-88.0-0.0","","","","","[0,1]","0","0","241.59999999403954","1","0","[0,1]","1","1","412.3999999910593","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","83","[0.353,0.363,0.504,0.307]","0","0","false","","",""
"","","","","","two-step-trial","88","257499","0.0-89.0-0.0","","","","","[0,1]","0","0","259","0","1","[2,3]","1","3","302.90000000596046","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","84","[0.361,0.317,0.485,0.273]","0","0","false","","",""
"","","","","","two-step-trial","89","260114","0.0-90.0-0.0","","","","","[0,1]","0","0","274","1","0","[0,1]","0","0","336.20000000298023","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","85","[0.295,0.332,0.47,0.26]","0","0","false","","",""
"","","","","","two-step-trial","90","262692","0.0-91.0-0.0","","","","","[0,1]","0","0","287.6000000089407","0","1","[2,3]","1","3","286.09999999403954","0","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","86","[0.287,0.344,0.46,0.32]","0","0","false","","",""
"","","","","","two-step-trial","91","265270","0.0-92.0-0.0","","","","","[0,1]","0","0","304.6000000089407","1","0","[0,1]","0","0","268.69999998807907","1","[""#955db9"",""#48a782""]","[""#5f6f81"",""#7f5d5d""]","[1440,900]","1","87","[0.278,0.373,0.46,0.351]","0","0","false","","",""
